countryCode,bathingWaterIdentifier,groupIdentifier,nameText,specialisedZoneType,geographicalConstraint,lon,lat,bwProfileUrl,quality1990,quality1991,quality1992,quality1993,quality1994,quality1995,quality1996,quality1997,quality1998,quality1999,quality2000,quality2001,quality2002,quality2003,quality2004,quality2005,quality2006,quality2007,quality2008,quality2009,quality2010,quality2011,quality2012,quality2013,quality2014,quality2015,quality2016,quality2017,quality2018,monitoringCalendar2018,management2018,quality2019,monitoringCalendar2019,management2019,quality2020,monitoringCalendar2020,management2020
DK,DKBW298,,VANDET SØ,lakeBathingWater,FALSE,8.55889,57.02278,https://pulsproddatasto.blob.core.windows.net/files/rdpxxeiy.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW320,,HALD SØ - SKYTTEHOLMEN,lakeBathingWater,FALSE,9.3643,56.39686,https://pulsproddatasto.blob.core.windows.net/files/neab1jpt.pdf,,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW345,,LEVKA,coastalBathingWater,FALSE,14.70431,55.15932,https://pulsproddatasto.blob.core.windows.net/files/gzcmy3yj.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Poor,Good or Sufficient,Excellent,Excellent,Poor,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Poor,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Poor,Good,Sufficient,Sufficient,Sufficient,Good,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW370,,"KALVØEN VED ROKLUBBEN, FREDERIKSSUND",coastalBathingWater,FALSE,12.0563,55.8319,https://pulsproddatasto.blob.core.windows.net/files/upexkxyx.pdf,,Not classified,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Poor,Excellent,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW421,,SKANSEVEJ 13,coastalBathingWater,FALSE,11.84776,55.96794,https://pulsproddatasto.blob.core.windows.net/files/aknphe0m.pdf,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW434,,HAMMER BAKKE,coastalBathingWater,FALSE,11.84921,55.75639,https://pulsproddatasto.blob.core.windows.net/files/gqcl11ox.pdf,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW469,,VARBJERG STRAND V,coastalBathingWater,FALSE,9.94887,55.51497,https://pulsproddatasto.blob.core.windows.net/files/ffjevlpn.pdf,,Good or Sufficient,Excellent,Excellent,Poor,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Sufficient,Poor,Excellent,Excellent,Excellent,Excellent,Good,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW479,,HORNE SOMMERLAND,coastalBathingWater,FALSE,10.12997,55.09013,https://pulsproddatasto.blob.core.windows.net/files/tygfzisw.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW494,,LUNDEBORG N,coastalBathingWater,FALSE,10.78399,55.14602,https://pulsproddatasto.blob.core.windows.net/files/3kglhjos.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW528,DKGRP526,KORSVEJ Ø,coastalBathingWater,FALSE,9.76913,55.54377,https://pulsproddatasto.blob.core.windows.net/files/ydfmxm4v.pdf,,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW568,,FØNS STRAND,coastalBathingWater,FALSE,9.82765,55.42118,https://pulsproddatasto.blob.core.windows.net/files/hnjrjecn.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW60,,DRAGSBJERG,coastalBathingWater,FALSE,11.68175,55.15871,https://pulsproddatasto.blob.core.windows.net/files/n3iwnvpd.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Poor,Poor,Poor,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW618,,HOV NORDSTRAND,coastalBathingWater,FALSE,10.94806,55.16058,https://pulsproddatasto.blob.core.windows.net/files/lncqxh13.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW624,,DAGELØKKE S,coastalBathingWater,FALSE,10.8623,55.06163,https://pulsproddatasto.blob.core.windows.net/files/cgrqfmil.pdf,,Good or Sufficient,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW641,,EGERNVEJ,coastalBathingWater,FALSE,10.80394,55.24728,https://pulsproddatasto.blob.core.windows.net/files/ry3kvqjo.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW691,,"NORDSTRAND, SYDLIGE AFGRÆNS. (PALMESTRANDEN)",coastalBathingWater,FALSE,10.54139,57.4612,https://pulsproddatasto.blob.core.windows.net/files/gp5npt2t.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW697,,"JERUP STRAND, UD FOR FREDBORGVEJ",coastalBathingWater,FALSE,10.44197,57.54584,https://pulsproddatasto.blob.core.windows.net/files/nxjct4la.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Good,Good,Good,Sufficient,Sufficient,Sufficient,Poor,Poor,1 - Implemented,1 - Continuously monitored,Sufficient,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DK,DKBW71,,NYBØLLE,coastalBathingWater,FALSE,11.2438,54.9577,https://pulsproddatasto.blob.core.windows.net/files/xzizrw1v.pdf,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW739,,UGGERBY STRAND,coastalBathingWater,FALSE,10.09888,57.5878,https://pulsproddatasto.blob.core.windows.net/files/pjy3mjqk.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Good,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW751,,FUGLSØ STRAND,coastalBathingWater,FALSE,10.54334,56.18169,https://pulsproddatasto.blob.core.windows.net/files/kqd5uvn4.pdf,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW798,,GLENSTRUP SØ,lakeBathingWater,FALSE,9.87555,56.58622,https://pulsproddatasto.blob.core.windows.net/files/imzes0zj.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW812,,GRØNNINGHOVED STRAND SYD,coastalBathingWater,FALSE,9.59674,55.41218,https://pulsproddatasto.blob.core.windows.net/files/hcfcvlfh.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,0 - Not implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW840,,LENDRUP STRAND,coastalBathingWater,FALSE,9.1988,56.93477,https://pulsproddatasto.blob.core.windows.net/files/g0ygpijb.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW843,,LIVØ ØST,coastalBathingWater,FALSE,9.09927,56.89302,https://pulsproddatasto.blob.core.windows.net/files/cn3m5plv.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW846,,UD FOR MØLLEBÆKKEN,coastalBathingWater,FALSE,10.58784,56.51737,https://pulsproddatasto.blob.core.windows.net/files/dnky3q10.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good,Good,Good,Sufficient,Sufficient,Excellent,Good,Good,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW889,,"NAVET, HALKÆR BREDNING",coastalBathingWater,FALSE,9.56263,56.95684,https://pulsproddatasto.blob.core.windows.net/files/jtvqvlss.pdf,,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW910,,RØDHUS STRAND,coastalBathingWater,FALSE,9.51744,57.21438,https://pulsproddatasto.blob.core.windows.net/files/t5dquevo.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW929,,JELS NEDERSØ,lakeBathingWater,FALSE,9.2109,55.35903,https://pulsproddatasto.blob.core.windows.net/files/4x21kw43.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Poor,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1009,,HESTESKOEN,coastalBathingWater,FALSE,10.0319,57.06801,https://pulsproddatasto.blob.core.windows.net/files/ekibz51f.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1021,,DE SMÅ FISK,lakeBathingWater,FALSE,9.58966,56.14391,https://pulsproddatasto.blob.core.windows.net/files/vgldfftu.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1028,,NÆSSET,lakeBathingWater,FALSE,9.94086,56.03966,https://pulsproddatasto.blob.core.windows.net/files/dteqt5i1.pdf,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1031,,SKANDERBORG SØ CAMPING,lakeBathingWater,FALSE,9.89313,56.01665,https://pulsproddatasto.blob.core.windows.net/files/y3xannmc.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DK,DKBW1038,,FORTEVEJ (BELLEVUE),coastalBathingWater,FALSE,10.24811,56.18951,https://pulsproddatasto.blob.core.windows.net/files/lqb4glbu.pdf,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Poor,Good or Sufficient,Good,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
